Student_ID,Name,Email,Gender,Country,Age,Enrollment_Date,Course_Name,Course_Category,Progress (%),Time_Spent (hrs),Completed,Feedback_Rating,Session_Attendance
48d3d2ce-fba3-491f-88df-aaf8b9efaad6,kelly holder,evansjeffrey@yahoo.com,F,Germany,0,07-04-2022,Startup Strategy,Business,3%,1.5,Y,6,"2022-04-07, 2022-04-14, 2022-04-21, 2022-04-28"
b0916fb7-f17f-4f92-926a-a790c5828939,tamara dixon,johnsonmichael@baker.com,M,Germany,25,10-05-2022,Graphic Design Basics,Design,23%,1 hour,Y,6,"2022-05-10, 2022-05-17, 2022-05-24, 2022-05-31, 2022-06-07, 2022-06-14, 2022-06-21, 2022-06-28"
17871810-4ce0-4ecb-8fa2-8fb84199322e,LAURA ROBINSON,laura27@warner.com,FEMALE,Uk,,03-04-2023,Project Management Essentials,Business,25%,1 hour,N,6,"2023-04-03, 2023-04-10, 2023-04-17, 2023-04-24"
61ad018a-9387-4413-8eef-7261bb1502ea,anthony wise,hbutler@gmail.com,Male,india,,04-06-2022,UI/UX Fundamentals,Design,48,45,Y,,04-06-2022
02ed5d15-edbc-46d8-9a30-7096d97766be,lynn brown,amber25@wolfe.biz,F,Canada,,15-01-2025,React for Beginners,Web Development,49%,1 hour,Yes,5,"2025-01-15, 2025-01-22, 2025-01-29, 2025-02-05, 2025-02-12, 2025-02-19, 2025-02-26"
8135f15a-9343-46ea-985a-9548c0ba22a4,jeffrey hartman,matthewalvarez@williams.net,FEMALE,USA,0,28-02-2024,Graphic Design Basics,Design,6%,2,1,,"2024-02-28, 2024-03-06, 2024-03-13, 2024-03-20, 2024-03-27, 2024-04-03, 2024-04-10"
c31496ea-2160-446e-b2a7-a475c6196773,justin freeman,johnadams@morris-glass.com,F,Uk,,10-02-2024,Digital Marketing 101,Marketing,3%,120 minutes,0,2,"2024-02-10, 2024-02-17, 2024-02-24, 2024-03-02, 2024-03-09, 2024-03-16, 2024-03-23"
5d822e3a-6c6d-482b-a9e0-8370abf7a5d0,frank wheeler,gary59@hanson-alexander.com,MALE,india,37,28-09-2022,React for Beginners,Web Development,57%,1.5,No,,"2022-09-28, 2022-10-05"
c1fad753-27ef-4a4b-9fb2-b838af73b3cf,angelica singh,mistywilkins@cooper.com,Male,us,,11-02-2023,Python for Data Science,Data Science,19,45,No,2,"2023-02-11, 2023-02-18, 2023-02-25, 2023-03-04, 2023-03-11, 2023-03-18"
3581a632-54f5-4f70-85d2-d205789fed96,christy payne,jdean@hotmail.com,FEMALE,Uk,,06-03-2024,Finance 101,Business,25,1.5,Y,1,"2024-03-06, 2024-03-13, 2024-03-20"
953fcfd4-6069-4b6d-84b5-1c12ab132032,kelsey scott,james94@marshall.com,Male,Germany,,27-03-2025,SEO Fundamentals,Marketing,60%,90 mins,1,4,"2025-03-27, 2025-04-03, 2025-04-10, 2025-04-17"
da221b85-a9b9-4a1d-8574-98caa90e319d,HEATHER RODRIGUEZ,invalid-email,male,IN,20,01-12-2023,HTML & CSS Basics,Web Development,44%,90 mins,N,1,"2023-12-01, 2023-12-08, 2023-12-15"
62f32fae-a63f-4f12-a226-a768de0e9c53,james bray,todd98@lopez.info,FEMALE,IN,19,05-07-2023,React for Beginners,Web Development,89%,45,Yes,5,"2023-07-05, 2023-07-12, 2023-07-19, 2023-07-26, 2023-08-02"
0a2d36a6-0580-4493-b664-6199ed25459e,joseph cook,andrewsutton@yahoo.com,male,IN,,24-08-2024,Project Management Essentials,Business,8,120 minutes,0,3,"2024-08-24, 2024-08-31"
fa6e3743-fef9-4d57-bc77-ea4a4d654036,desiree brown,bzamora@hotmail.com,male,us,,03-12-2024,React for Beginners,Web Development,80%,1.5,1,5,03-12-2024
e5ad481d-577f-4c16-a6d6-58fb39bfc9b6,chad blair,jallen@waller-browning.com,M,Germany,,16-06-2023,SEO Fundamentals,Marketing,66%,45,Y,,"2023-06-16, 2023-06-23, 2023-06-30"
a7087280-34ee-4b67-a1bb-d1838acfd4d6,JOSHUA MCBRIDE,haley82@forbes-daugherty.com,MALE,us,,04-03-2024,Python for Data Science,Data Science,94,1 hour,0,6,"2024-03-04, 2024-03-11, 2024-03-18, 2024-03-25, 2024-04-01, 2024-04-08, 2024-04-15, 2024-04-22"
2875d40a-eac7-4c2e-9099-a283eedb0ce5,justin fry,lonniehobbs@johnson.biz,Male,USA,,20-01-2025,HTML & CSS Basics,Web Development,8%,1 hour,0,3,"2025-01-20, 2025-01-27, 2025-02-03, 2025-02-10"
d25ad576-ef0b-443e-bee0-47627168bdec,taylor hill,andersonanthony@jensen.org,Male,UK,33,22-07-2023,Social Media Strategy,Marketing,43%,90 mins,1,,22-07-2023
5bf88d1d-06ad-4920-aff7-ff5d3b1d12cf,richard anderson,jack67@yahoo.com,Male,Germany,0,02-04-2023,Project Management Essentials,Business,66%,1 hour,Yes,3,"2023-04-02, 2023-04-09, 2023-04-16, 2023-04-23, 2023-04-30, 2023-05-07, 2023-05-14"
08403234-39ed-4800-b179-79f929ede760,wayne schaefer,juliamcneil@gmail.com,MALE,UK,37,06-11-2022,Python for Data Science,Data Science,48%,1.5,Yes,,"2022-11-06, 2022-11-13, 2022-11-20, 2022-11-27, 2022-12-04"
fc5217cc-f467-4866-ad56-a2a02d54ff2b,luis watts,ronaldparsons@hotmail.com,male,Germany,,18-07-2022,Finance 101,Business,63%,2,Yes,2,18-07-2022
9c8b9550-64e7-4f9a-901a-0ccfb85f164b,LAURA HERRERA,hayesmargaret@rich.net,FEMALE,india,,18-11-2023,Python for Data Science,Data Science,61%,120 minutes,Y,5,"2023-11-18, 2023-11-25"
0a0c64e5-bc34-4b4f-bbdc-532e6546c66d,kelli mccoy,kellysanders@ayala-mitchell.com,Male,Canada,0,20-07-2024,Social Media Strategy,Marketing,58,90 mins,Y,4,"2024-07-20, 2024-07-27, 2024-08-03"
0df6c527-eb45-4c38-9cf6-5e334b5f174b,stephanie ford,sharpdaniel@hotmail.com,male,Germany,28,23-01-2024,Project Management Essentials,Business,84%,1.5,Yes,,23-01-2024
69df05c7-64a0-453f-a2a3-75568be15610,ALEXANDER CHAVEZ,invalid-email,Female,Germany,,23-03-2025,SEO Fundamentals,Marketing,19%,1 hour,Yes,2,"2025-03-23, 2025-03-30, 2025-04-06, 2025-04-13, 2025-04-20, 2025-04-27, 2025-05-04, 2025-05-11"
400564b8-1716-43b1-b466-1e6fe1eeb1f1,matthew dawson,davisjasmin@cox.net,FEMALE,India,22,14-02-2023,React for Beginners,Web Development,9%,45,0,3,"2023-02-14, 2023-02-21, 2023-02-28, 2023-03-07, 2023-03-14"
8ce377d7-60f1-4528-a8ef-2f46f323123e,randy barr,mistywhite@williams.info,FEMALE,IN,,12-11-2024,Python for Data Science,Data Science,50%,1.5,0,2,"2024-11-12, 2024-11-19, 2024-11-26, 2024-12-03, 2024-12-10, 2024-12-17, 2024-12-24"
e606d7c2-1e18-446d-ae42-1840a05f36c8,DALE DEAN,ellismelissa@hotmail.com,FEMALE,Uk,25,29-06-2023,Digital Marketing 101,Marketing,89%,45,1,4,"2023-06-29, 2023-07-06, 2023-07-13, 2023-07-20, 2023-07-27, 2023-08-03, 2023-08-10, 2023-08-17"
3ce5988c-7e53-4702-a1f8-d1929ba4d5a6,matthew chavez,burkeadam@hotmail.com,FEMALE,Uk,18,15-04-2022,Project Management Essentials,Business,85%,90 mins,Yes,3,"2022-04-15, 2022-04-22, 2022-04-29, 2022-05-06, 2022-05-13, 2022-05-20, 2022-05-27"
d1f379b1-8ebb-4208-a0ee-404f9ea8fcb1,AMBER HERNANDEZ,thomasantonio@hotmail.com,Female,IN,0,13-06-2023,UI/UX Fundamentals,Design,77,2,Yes,5,"2023-06-13, 2023-06-20, 2023-06-27"
1673aefb-eb9e-44e0-94c3-b22e4c66aa4d,jason thompson,tammycurry@yahoo.com,MALE,USA,28,30-10-2024,SEO Fundamentals,Marketing,79%,45,1,2,"2024-10-30, 2024-11-06, 2024-11-13, 2024-11-20, 2024-11-27, 2024-12-04, 2024-12-11"
52a473f9-4c9e-403a-84bd-338e17d71fc0,james jones,carterdennis@hotmail.com,FEMALE,USA,0,01-06-2022,UI/UX Fundamentals,Design,22%,45,1,,"2022-06-01, 2022-06-08, 2022-06-15, 2022-06-22, 2022-06-29, 2022-07-06"
864f36dd-69ec-49d5-86ec-ed9954470290,DANIEL BROWN,mramsey@mitchell.net,MALE,IN,0,07-06-2023,Machine Learning A-Z,Data Science,8,2,Y,5,"2023-06-07, 2023-06-14, 2023-06-21"
ed56c714-5a96-41f5-9f8c-eda5feb9ea24,JUSTIN STONE,nmorton@gmail.com,FEMALE,Germany,0,16-09-2024,HTML & CSS Basics,Web Development,57%,90 mins,Yes,5,16-09-2024
1e42d2b8-0067-4b62-b18c-d979fab0a15d,mario wilson,vgutierrez@castro-walsh.com,MALE,UK,,02-07-2023,Social Media Strategy,Marketing,44,120 minutes,1,1,"2023-07-02, 2023-07-09, 2023-07-16, 2023-07-23, 2023-07-30"
412181a3-4818-4004-b0a4-f5573381001f,elizabeth hunter,wilsonmathew@yahoo.com,female,us,,27-12-2024,Python for Data Science,Data Science,3,1.5,N,2,"2024-12-27, 2025-01-03, 2025-01-10, 2025-01-17, 2025-01-24, 2025-01-31"
d500c147-0774-4c94-b5c9-f4599db1bd5e,gary morgan,probles@gmail.com,M,UK,18,06-09-2024,JavaScript Bootcamp,Web Development,46%,90 mins,N,6,"2024-09-06, 2024-09-13, 2024-09-20"
e45def26-75eb-4e8f-a090-360d27c7655a,stephanie ford,conleykevin@hotmail.com,MALE,UK,0,23-04-2024,Adobe Illustrator Mastery,Design,82%,90 mins,No,6,"2024-04-23, 2024-04-30, 2024-05-07, 2024-05-14, 2024-05-21, 2024-05-28, 2024-06-04"
04cabb38-892f-4a69-8e20-17e150c4cb4b,michael marsh,montesjuan@gmail.com,male,us,0,23-02-2025,UI/UX Fundamentals,Design,0%,90 mins,Y,5,"2025-02-23, 2025-03-02, 2025-03-09, 2025-03-16"
88c62063-a063-43ca-a00f-c79cfbce7087,LAURA PRICE,janet50@gutierrez-crawford.com,male,Uk,34,15-09-2023,SEO Fundamentals,Marketing,88%,1.5,1,1,"2023-09-15, 2023-09-22, 2023-09-29, 2023-10-06, 2023-10-13, 2023-10-20"
4d79132c-f362-4408-9457-530573b0220d,eric rodriguez,robinwallace@lloyd.com,male,India,0,05-11-2023,Python for Data Science,Data Science,85,1 hour,No,1,"2023-11-05, 2023-11-12, 2023-11-19, 2023-11-26, 2023-12-03, 2023-12-10, 2023-12-17, 2023-12-24"
bb8141f0-7bc4-4138-ac73-75985711d5fd,emily murphy,jamiejohnson@reeves-boyd.com,male,UK,0,27-01-2023,Adobe Illustrator Mastery,Design,53,45,0,3,"2023-01-27, 2023-02-03, 2023-02-10, 2023-02-17, 2023-02-24, 2023-03-03, 2023-03-10, 2023-03-17"
d91ea7e6-afe2-4940-8b45-8c23eeada90c,anita owens,meyerdonna@johnson-blake.com,male,India,,03-08-2023,Finance 101,Business,74%,1.5,1,2,"2023-08-03, 2023-08-10, 2023-08-17, 2023-08-24, 2023-08-31"
46d28109-495c-4ac8-b14a-abdd33579b27,PATRICIA LAMBERT,ericwilson@hotmail.com,M,UK,,18-08-2023,Machine Learning A-Z,Data Science,35%,90 mins,N,6,"2023-08-18, 2023-08-25, 2023-09-01, 2023-09-08, 2023-09-15"
8ae3297e-34e2-4142-9a35-447583997ac5,FERNANDO THOMAS,georgecollins@yahoo.com,M,UK,,23-08-2024,Finance 101,Business,67%,120 minutes,No,6,"2024-08-23, 2024-08-30, 2024-09-06, 2024-09-13"
076c108d-214c-47b1-8cfc-64207192e443,michael rodriguez,simmonsharold@vance.info,male,USA,19,24-07-2024,Graphic Design Basics,Design,26%,1 hour,No,5,"2024-07-24, 2024-07-31, 2024-08-07, 2024-08-14, 2024-08-21, 2024-08-28, 2024-09-04, 2024-09-11"
d143e0a2-5513-474f-8ffc-1c545b0a31ea,PETER LAMB,fbradley@mcdonald.info,MALE,India,,19-11-2024,Project Management Essentials,Business,49%,120 minutes,Yes,4,"2024-11-19, 2024-11-26, 2024-12-03, 2024-12-10"
24caf1b8-394a-47fd-b28b-f8463b504fda,lisa durham,hollyortega@yahoo.com,male,IN,,06-04-2024,Social Media Strategy,Marketing,81,1.5,Yes,3,06-04-2024
79af8348-10bb-460d-87bf-63ee7ccd3dc0,john singleton,cassandra28@gmail.com,female,UK,0,11-03-2024,SEO Fundamentals,Marketing,93,1 hour,Y,,"2024-03-11, 2024-03-18, 2024-03-25, 2024-04-01, 2024-04-08, 2024-04-15, 2024-04-22, 2024-04-29"
1b63205f-cbf8-4149-b6da-99cdd14b256c,matthew sparks,pgarza@hotmail.com,male,Germany,19,28-12-2023,Python for Data Science,Data Science,87%,1.5,Y,4,"2023-12-28, 2024-01-04, 2024-01-11, 2024-01-18, 2024-01-25, 2024-02-01, 2024-02-08"
7b7ce7cc-f950-47fa-a8b5-8db58c466308,GLEN CERVANTES,vbradley@hotmail.com,MALE,UK,0,20-04-2023,Social Media Strategy,Marketing,90%,45,Yes,1,"2023-04-20, 2023-04-27, 2023-05-04, 2023-05-11"
ab6b3f08-a9a0-44ef-ac4f-54163c749c16,timothy andrews,vargassteven@hotmail.com,female,Canada,23,20-03-2025,Adobe Illustrator Mastery,Design,35%,1 hour,Y,6,"2025-03-20, 2025-03-27"
4edb6dc8-2d19-4d52-b1f9-b0e2d2701a52,andrea rodriguez,troy01@gmail.com,F,us,0,05-09-2022,UI/UX Fundamentals,Design,33%,1.5,N,2,"2022-09-05, 2022-09-12, 2022-09-19, 2022-09-26, 2022-10-03, 2022-10-10"
c146ed52-e73b-4913-94ad-345ae3239264,APRIL THOMAS,invalid-email,Female,Canada,,08-11-2022,SEO Fundamentals,Marketing,56%,45,No,,"2022-11-08, 2022-11-15, 2022-11-22, 2022-11-29"
63d5e750-4a9f-450e-8800-61b673f621a8,jillian harris,ashley46@hotmail.com,Male,india,,24-11-2022,React for Beginners,Web Development,34%,1.5,No,2,24-11-2022
02141a68-952d-486c-96db-8a18fd8398c3,kayla abbott,woodana@gmail.com,female,IN,,23-09-2023,Data Visualization with R,Data Science,88%,1.5,0,6,"2023-09-23, 2023-09-30, 2023-10-07, 2023-10-14"
fa8bd601-d21c-4315-8f5e-248eb40f040e,SCOTT GLENN,zpark@flores.net,Male,us,39,08-04-2022,Machine Learning A-Z,Data Science,97,1.5,No,6,"2022-04-08, 2022-04-15, 2022-04-22, 2022-04-29, 2022-05-06, 2022-05-13"
239a046d-7991-4c51-ac64-9adfa998c8e1,james middleton,keithsalas@gmail.com,F,India,0,01-03-2023,Data Visualization with R,Data Science,80%,120 minutes,No,4,"2023-03-01, 2023-03-08, 2023-03-15, 2023-03-22, 2023-03-29, 2023-04-05"
04056d2b-a5fc-4671-925d-f20602f865f8,STEPHEN BARRETT,taylorlinda@english-dominguez.biz,Male,us,21,01-11-2022,Data Visualization with R,Data Science,57%,120 minutes,0,1,"2022-11-01, 2022-11-08, 2022-11-15, 2022-11-22, 2022-11-29"
6c936f69-8269-441a-b453-30442e07336d,joanna kelly,kjacobs@bradford-young.net,Male,Uk,37,30-11-2024,SEO Fundamentals,Marketing,9%,1 hour,0,1,"2024-11-30, 2024-12-07, 2024-12-14"
938bd3f8-8bd1-4d4b-ad33-53fc692caaae,william carroll,carpentersuzanne@gmail.com,M,USA,44,30-05-2023,HTML & CSS Basics,Web Development,39%,1 hour,1,6,"2023-05-30, 2023-06-06, 2023-06-13"
fbcbd6ec-86c2-4d8f-bb36-07b0baed6f49,nicole ramirez,sanchezcrystal@horne.org,M,IN,44,13-11-2022,Digital Marketing 101,Marketing,94%,90 mins,1,,"2022-11-13, 2022-11-20"
57f2a45f-e751-4d4b-8d82-9d529cf021b8,ALEXANDRA GIBSON,robert44@gmail.com,M,Uk,0,05-08-2023,JavaScript Bootcamp,Web Development,96%,1.5,Y,4,"2023-08-05, 2023-08-12"
bfda55c9-98fe-44f3-ac40-d95ab1eedf64,RICHARD GREEN,ashleydouglas@yahoo.com,male,us,,31-05-2022,SEO Fundamentals,Marketing,10,1.5,N,1,"2022-05-31, 2022-06-07, 2022-06-14"
151f62f9-7c19-4e6f-896c-c03a06fd01e6,billy bowers,invalid-email,M,Uk,37,01-12-2024,React for Beginners,Web Development,30%,45,Yes,2,"2024-12-01, 2024-12-08, 2024-12-15, 2024-12-22, 2024-12-29"
4674a0eb-47ed-46dd-9da4-ec0f21ee0f6c,alexis rodriguez,donnawood@green.com,F,Uk,0,03-05-2023,Project Management Essentials,Business,15%,45,Yes,5,03-05-2023
dcacfa54-8702-44ad-8ca3-a4c42e4982cf,WILLIAM COFFEY,amullins@young-alexander.com,Male,India,,29-04-2024,Python for Data Science,Data Science,60%,90 mins,No,4,"2024-04-29, 2024-05-06"
5856e1fc-d782-4ea3-bbff-16e993e7e893,DENNIS WEISS,stevenalvarez@reese-goodwin.net,FEMALE,india,21,28-02-2023,Project Management Essentials,Business,6%,1.5,0,5,"2023-02-28, 2023-03-07, 2023-03-14, 2023-03-21, 2023-03-28, 2023-04-04, 2023-04-11, 2023-04-18"
63dba8c8-b4a2-4699-aefa-823b613a9ff9,CHARLES BERG,sara76@stewart.com,F,USA,0,04-04-2023,Adobe Illustrator Mastery,Design,86%,120 minutes,N,3,"2023-04-04, 2023-04-11, 2023-04-18, 2023-04-25, 2023-05-02, 2023-05-09"
d82010d1-f4c8-43a7-9a94-7a40a32e3ab5,THOMAS GARRISON,joseph14@hotmail.com,FEMALE,UK,,10-07-2024,Graphic Design Basics,Design,6%,120 minutes,0,4,"2024-07-10, 2024-07-17"
acdfe0ff-c5ed-4982-b60b-36736422a73e,morgan chapman,erica25@smith.biz,M,USA,,30-09-2024,React for Beginners,Web Development,16%,2,N,1,"2024-09-30, 2024-10-07, 2024-10-14, 2024-10-21, 2024-10-28, 2024-11-04"
722944a9-af7c-4609-9a99-aae08677b81d,nicholas king,harveybrian@douglas.com,F,USA,0,05-09-2022,Startup Strategy,Business,81%,45,N,5,"2022-09-05, 2022-09-12, 2022-09-19, 2022-09-26, 2022-10-03"
21419a14-9acc-400d-9b3f-b4a2161d6acf,phillip wong,dominguezjon@guerrero-jones.info,MALE,Germany,36,10-10-2022,SEO Fundamentals,Marketing,54%,2,Y,,"2022-10-10, 2022-10-17, 2022-10-24, 2022-10-31, 2022-11-07, 2022-11-14, 2022-11-21, 2022-11-28"
e744aa30-b135-4d67-ad4e-c8a4c4f4b844,patricia scott,kimberly66@ferrell-scott.com,Female,Uk,33,10-06-2023,Graphic Design Basics,Design,64,120 minutes,Y,1,10-06-2023
fabb6609-7de1-4a85-91c4-194a70c98336,LISA WHITE,thomaskayla@gmail.com,M,Uk,0,08-01-2023,Graphic Design Basics,Design,82%,2,Y,1,"2023-01-08, 2023-01-15, 2023-01-22"
710b7fa9-e9a0-420d-9b33-2e43a4b1cf6a,ashley jones,fsmith@gmail.com,Female,us,,15-11-2024,UI/UX Fundamentals,Design,47%,1 hour,Yes,,"2024-11-15, 2024-11-22, 2024-11-29"
09af9883-eed2-4f94-8038-dc84a3ed033a,deborah graves,robertsonshelby@yahoo.com,female,India,,15-01-2025,UI/UX Fundamentals,Design,42%,1 hour,1,,"2025-01-15, 2025-01-22, 2025-01-29, 2025-02-05"
ba4ef72f-d813-4af7-a766-d37b6fa179a5,rachel fernandez,xfinley@martinez-nichols.com,M,IN,0,18-04-2024,Machine Learning A-Z,Data Science,90%,90 mins,No,1,"2024-04-18, 2024-04-25, 2024-05-02, 2024-05-09, 2024-05-16, 2024-05-23"
0e213ce5-668e-410e-8d86-2412ae8cc97b,tina davis,randallkathleen@yahoo.com,MALE,Canada,19,06-09-2023,Social Media Strategy,Marketing,41,1 hour,No,3,"2023-09-06, 2023-09-13, 2023-09-20, 2023-09-27"
0a119bac-8df2-4ad5-ad36-db7e33ffb402,mary evans,mccoymichael@gmail.com,female,USA,,07-01-2025,Adobe Illustrator Mastery,Design,86,120 minutes,No,6,"2025-01-07, 2025-01-14"
23d34d22-3080-4ed6-bc3e-34af701fb3ea,ALEXANDER DAVIES,yprice@schneider.info,F,india,38,15-12-2024,JavaScript Bootcamp,Web Development,14%,1.5,0,,"2024-12-15, 2024-12-22"
5674b9e2-0e59-45aa-96db-638a097ba119,AMANDA WILSON,joycehall@gmail.com,Male,Germany,0,02-05-2022,Digital Marketing 101,Marketing,94%,2,No,,"2022-05-02, 2022-05-09, 2022-05-16, 2022-05-23, 2022-05-30, 2022-06-06, 2022-06-13, 2022-06-20"
a76180c7-7d28-4421-a43f-45febc4716ad,terry montgomery,alexischen@hoover-davis.org,male,UK,,03-06-2022,SEO Fundamentals,Marketing,89%,120 minutes,Yes,5,"2022-06-03, 2022-06-10, 2022-06-17, 2022-06-24, 2022-07-01, 2022-07-08"
d15b5a37-105f-46aa-974e-8f83d5d9a385,ashley larson,brockronald@gregory.org,M,UK,0,28-12-2022,JavaScript Bootcamp,Web Development,6,2,N,2,"2022-12-28, 2023-01-04, 2023-01-11, 2023-01-18, 2023-01-25, 2023-02-01"
f6f61488-d620-45f0-9253-b6f72328051e,PAMELA WATKINS,martinezdonald@yahoo.com,M,Germany,0,02-08-2024,HTML & CSS Basics,Web Development,40%,1.5,Yes,5,"2024-08-02, 2024-08-09, 2024-08-16, 2024-08-23"
2a3dd769-8dac-410d-9eb3-8ef5b24070ca,timothy williams,bstrickland@miller-smith.com,MALE,Uk,42,24-12-2022,Startup Strategy,Business,20%,120 minutes,Yes,5,"2022-12-24, 2022-12-31, 2023-01-07, 2023-01-14, 2023-01-21, 2023-01-28"
6a8d8a70-48a2-4172-a30c-dee297feb937,rebecca alvarez,douglasnelson@jenkins-hurley.org,M,Uk,0,13-01-2025,HTML & CSS Basics,Web Development,60,1 hour,No,3,"2025-01-13, 2025-01-20, 2025-01-27, 2025-02-03, 2025-02-10, 2025-02-17"
b79a566b-2e14-42be-98a5-47b209a18b34,DR. MARK PATTON MD,jamesdowns@montgomery.net,female,India,0,16-03-2025,Python for Data Science,Data Science,79%,2,1,6,"2025-03-16, 2025-03-23"
a8c9aa31-a05f-45e6-8534-6e4176d6dc39,anthony rodriguez,kjimenez@livingston.com,MALE,Germany,,13-03-2023,JavaScript Bootcamp,Web Development,57%,1.5,1,,"2023-03-13, 2023-03-20, 2023-03-27, 2023-04-03"
ce1e8d1f-9de7-4f7b-9594-552b405a8e7e,jody garcia,invalid-email,female,IN,,11-02-2024,Data Visualization with R,Data Science,54%,120 minutes,Y,3,"2024-02-11, 2024-02-18, 2024-02-25, 2024-03-03, 2024-03-10, 2024-03-17"
2875ad5d-2d06-4862-8990-779cecc3b699,KARINA WILSON,uwatkins@gonzalez-rhodes.com,MALE,us,0,27-06-2022,React for Beginners,Web Development,56,1 hour,N,3,"2022-06-27, 2022-07-04, 2022-07-11, 2022-07-18, 2022-07-25, 2022-08-01, 2022-08-08, 2022-08-15"
3a4fece7-537d-46c6-9c31-aaf3c76aec88,oscar kane,charlesrichards@gmail.com,MALE,Canada,31,30-03-2023,JavaScript Bootcamp,Web Development,8,45,0,5,"2023-03-30, 2023-04-06, 2023-04-13, 2023-04-20, 2023-04-27, 2023-05-04, 2023-05-11, 2023-05-18"
9c03d65c-ed8a-428c-b756-999b251adf0e,james taylor,theresa35@johnson.com,male,Canada,0,13-02-2024,Digital Marketing 101,Marketing,37,90 mins,N,5,"2024-02-13, 2024-02-20, 2024-02-27, 2024-03-05"
772d416d-da05-42fc-9c71-a82122f1c32b,christopher cooper,kristinelittle@hotmail.com,male,us,,16-06-2023,Python for Data Science,Data Science,81%,2,0,6,"2023-06-16, 2023-06-23, 2023-06-30"
dae18b28-8d81-44b0-b85a-d28793ffc45f,jason boyd,rhood@blair.com,MALE,Canada,0,26-12-2022,HTML & CSS Basics,Web Development,8%,2,0,5,"2022-12-26, 2023-01-02"
38efa3bc-9457-4388-af2a-ec8a53c9aacb,leslie hernandez,cbaird@quinn-gordon.biz,M,IN,23,26-04-2023,Machine Learning A-Z,Data Science,7%,2,No,2,26-04-2023
cc4ae02c-cf49-44e0-bab1-653364f22a7c,ANNETTE SIMPSON,steelerichard@anderson.com,Female,UK,,10-07-2024,Startup Strategy,Business,9%,2,0,5,"2024-07-10, 2024-07-17, 2024-07-24, 2024-07-31, 2024-08-07"
7ad30e2a-0413-4fc7-973a-0c96ffbb4bcc,CANDICE STEVENS,iford@sullivan.info,male,IN,,07-01-2025,Project Management Essentials,Business,45%,1.5,N,6,"2025-01-07, 2025-01-14, 2025-01-21, 2025-01-28, 2025-02-04, 2025-02-11"
a0970ff4-dc42-4980-8059-5e29a226a75b,steven cook,ronald49@johnston.org,Female,us,32,04-04-2025,Python for Data Science,Data Science,24%,45,N,6,"2025-04-04, 2025-04-11, 2025-04-18"
83c5c510-0e08-4343-aea7-7ea8bc5ad195,megan barron,ndiaz@diaz.net,female,UK,,10-09-2023,Machine Learning A-Z,Data Science,17%,2,Y,6,"2023-09-10, 2023-09-17, 2023-09-24, 2023-10-01, 2023-10-08, 2023-10-15"
c6090b78-b597-4e43-8f8d-d99511274cb2,WILLIAM ALLEN,wmclaughlin@pitts.com,Female,USA,,05-04-2025,HTML & CSS Basics,Web Development,16%,1 hour,Y,2,"2025-04-05, 2025-04-12, 2025-04-19"
80e9b300-4471-4067-a5de-f08e5a4b4fdb,DESTINY BROWN,htucker@gmail.com,Female,Canada,39,17-08-2023,HTML & CSS Basics,Web Development,7%,1 hour,Y,4,17-08-2023
d34c0a09-ada5-4cb2-882a-e449b5b71c24,EBONY OLIVER,patriciaellis@myers.com,male,IN,29,06-04-2024,Digital Marketing 101,Marketing,3%,90 mins,0,1,"2024-04-06, 2024-04-13, 2024-04-20, 2024-04-27"
1cada48a-46a4-4ee1-aa2e-1e6a1bff56f4,kathleen golden,robert82@reed-wallace.com,male,UK,0,04-08-2022,Digital Marketing 101,Marketing,97,1.5,0,1,"2022-08-04, 2022-08-11"
df2ddf20-05a4-4113-901d-759e3066478c,sandy stone,plane@hotmail.com,female,us,31,03-07-2023,Python for Data Science,Data Science,23%,2,No,4,"2023-07-03, 2023-07-10, 2023-07-17, 2023-07-24, 2023-07-31, 2023-08-07, 2023-08-14, 2023-08-21"
b265a6c2-aa75-4eeb-97e6-42d67c743895,kimberly ellis,george43@watson-roberts.com,Male,USA,,26-08-2023,Machine Learning A-Z,Data Science,17%,120 minutes,Yes,4,"2023-08-26, 2023-09-02"
f4ca6e70-74b7-49ec-88cd-42c05a66219e,thomas joseph,teresafranco@hotmail.com,MALE,Germany,45,23-11-2022,Adobe Illustrator Mastery,Design,56,1 hour,No,2,"2022-11-23, 2022-11-30, 2022-12-07, 2022-12-14, 2022-12-21"
3ce75d1e-2947-4d26-a74a-c7a7cb618d75,xavier andrews,mike38@hotmail.com,Female,USA,,05-02-2025,Startup Strategy,Business,13%,1 hour,1,4,05-02-2025
58065bae-fa5f-4fdb-9123-39faaa61b32f,JERRY CANTRELL,knapprichard@yahoo.com,MALE,USA,,30-05-2022,Data Visualization with R,Data Science,25%,1.5,Yes,3,"2022-05-30, 2022-06-06, 2022-06-13"
51f9cd77-ed85-4a6d-b542-2851f2a24da4,wayne payne,thomas49@hotmail.com,FEMALE,india,26,18-11-2022,Social Media Strategy,Marketing,45,1 hour,Y,4,"2022-11-18, 2022-11-25, 2022-12-02, 2022-12-09, 2022-12-16"
e82956cf-ba81-4860-90b3-032dccb1063d,GINA RODRIGUEZ,taylorandrea@yahoo.com,Female,Uk,39,21-11-2022,Machine Learning A-Z,Data Science,17%,120 minutes,No,1,"2022-11-21, 2022-11-28, 2022-12-05, 2022-12-12, 2022-12-19, 2022-12-26, 2023-01-02, 2023-01-09"
